# {'date': '2014-05-01 13_57_46.493000', 'exp_name': 'pupilExp', 'session': '001', 'participant': '13'}
timestamp	event	value
6.89861783527	screen_text	We will now perform a screen calibration.<br><br>Press a button to continue.
6.89867259966	flip	6.89861340986
100.795653161	keypress	1
100.819893746	flip	100.819890704
101.256306756	flip	101.256301777
101.859376936	flip	101.859373064
101.960151991	flip	101.960150054
102.134790933	flip	102.134787061
102.238343482	flip	102.238336568
102.342053687	flip	102.342047325
102.434290475	flip	102.434287432
102.545654971	flip	102.545648333
102.679658735	flip	102.679652097
102.776335587	flip	102.776332268
102.879653037	flip	102.879649718
102.97299673	flip	102.972993411
103.074643312	flip	103.074639164
103.195907164	flip	103.195904398
103.324621738	flip	103.324618973
103.42475262	flip	103.424749024
103.52398625	flip	103.523982655
103.623611252	flip	103.623608487
103.739992499	flip	103.73998835
103.846094082	flip	103.846090763
103.94759435	flip	103.947591307
104.043120873	flip	104.043117554
104.143387006	flip	104.143383134
104.243780093	flip	104.24377705
104.343315204	flip	104.343312438
104.44825899	flip	104.448255671
104.543102342	flip	104.543099299
104.642784045	flip	104.642780449
104.767392396	flip	104.767390184
104.896678955	flip	104.896675635
104.994344609	flip	104.994341566
105.093497199	flip	105.093494433
105.19322039	flip	105.193217071
105.293721899	flip	105.293718856
105.393111248	flip	105.393108206
105.493902898	flip	105.493898472
105.593400393	flip	105.593397351
105.693118329	flip	105.69311501
105.828961955	flip	105.828955317
105.933370544	flip	105.933367225
106.033612613	flip	106.033603209
106.133425419	flip	106.133422376
106.233525599	flip	106.233521173
106.33294316	flip	106.332940118
106.43346486	flip	106.433461541
106.533167307	flip	106.533163988
106.633463864	flip	106.633460822
106.734120263	flip	106.73411722
106.833273959	flip	106.83327064
106.933629153	flip	106.933626111
107.03381148	flip	107.033801799
107.132968496	flip	107.132965453
107.234002713	flip	107.233999947
107.333041349	flip	107.333038306
107.434496809	flip	107.434493767
107.533115862	flip	107.533112266
107.632894093	flip	107.632891328
107.756343265	flip	107.756340776
107.864464216	flip	107.864461727
107.973479375	flip	107.973476056
108.073312372	flip	108.073309329
108.173050222	flip	108.173047456
108.273109467	flip	108.273106148
108.373551233	flip	108.37354819
108.47379026	flip	108.473787218
108.573290521	flip	108.573287755
108.673132921	flip	108.673129326
108.773278462	flip	108.773275143
108.895366545	flip	108.895364333
109.050263754	flip	109.050260435
109.146288966	flip	109.1462862
109.243768753	flip	109.243765157
109.343851508	flip	109.343848189
109.44381533	flip	109.443812564
109.592867408	flip	109.592864642
109.69312718	flip	109.693124414
109.793807641	flip	109.793804598
109.908395768	flip	109.908393279
110.024462811	flip	110.024459769
110.123524127	flip	110.123521361
110.22316932	flip	110.223166001
110.323205332	flip	110.32320229
110.427223102	flip	110.42722006
110.523922358	flip	110.523919039
110.622996398	flip	110.622993632
110.735171296	flip	110.735167148
110.857190509	flip	110.85718636
110.984001606	flip	110.983998564
111.083208961	flip	111.083205642
111.183228654	flip	111.183225335
111.283394385	flip	111.283391066
111.383130299	flip	111.383126704
111.484295619	flip	111.484292577
111.582865715	flip	111.582862673
111.683701343	flip	111.683698577
111.828434225	flip	111.828430906
111.923265407	flip	111.923262365
112.023395735	flip	112.023392693
112.123053928	flip	112.123050886
112.22312396	flip	112.223120641
112.323263139	flip	112.323260097
112.423262088	flip	112.423259322
112.522958726	flip	112.522955684
112.623155436	flip	112.623152393
112.738105064	flip	112.738101744
112.833787583	flip	112.833784264
112.933111104	flip	112.933108062
113.033076863	flip	113.033073544
113.132967666	flip	113.132962687
113.233936885	flip	113.23392997
113.336174812	flip	113.336170664
113.432640075	flip	113.432637309
113.533311686	flip	113.533308643
113.633084109	flip	113.633081343
113.756882888	flip	113.756880122
113.878810551	flip	113.878807785
113.974249673	flip	113.974245247
114.072751175	flip	114.072748409
114.173417807	flip	114.173414488
114.272999385	flip	114.272996342
114.372687726	flip	114.372684683
114.473334997	flip	114.473331677
114.57301255	flip	114.573009508
114.673760776	flip	114.673757733
114.773166444	flip	114.773162019
114.894852922	flip	114.894850709
115.018191735	flip	115.018188416
115.113134105	flip	115.113131063
115.213282135	flip	115.213278816
115.31376456	flip	115.313760964
115.413310458	flip	115.413307139
115.513066286	flip	115.513063243
115.613812299	flip	115.613809533
115.713440896	flip	115.713431216
115.813157173	flip	115.813153854
115.916559535	flip	115.916556493
116.012921077	flip	116.012918311
116.113027619	flip	116.113024576
116.213336346	flip	116.213326942
116.337974293	flip	116.33797125
116.433365012	flip	116.433361416
116.534407527	flip	116.534404761
116.634655128	flip	116.634652362
116.739763484	flip	116.739760165
116.833080071	flip	116.833076752
116.932996597	flip	116.932993554
117.033081841	flip	117.033078799
117.133354059	flip	117.133351293
117.232805641	flip	117.232802322
117.332950905	flip	117.332948139
117.433112211	flip	117.433108892
117.533297856	flip	117.533294814
117.635848328	flip	117.635845286
117.754955624	flip	117.754952305
117.872305758	flip	117.872302439
118.005914554	flip	118.005910405
118.103641334	flip	118.103637185
118.203727132	flip	118.203724366
118.30354298	flip	118.303539937
118.403653117	flip	118.403650074
118.503408668	flip	118.503405626
118.603979601	flip	118.603976282
118.703612901	flip	118.703610135
118.828016301	flip	118.828014088
118.97560357	flip	118.975600528
119.113677877	flip	119.113674834
119.213103736	flip	119.213100693
119.313193129	flip	119.31318981
119.413704042	flip	119.413701276
119.513166134	flip	119.513163092
119.613099255	flip	119.613089851
119.713285731	flip	119.713281582
119.812820565	flip	119.812817246
119.931747526	flip	119.931745037
120.076620086	flip	120.076617043
120.20717314	flip	120.207170374
120.303618211	flip	120.303613509
120.403679393	flip	120.403676074
120.503494964	flip	120.503492198
120.610914211	flip	120.610904807
120.720104451	flip	120.720101408
120.813107387	flip	120.813104621
120.916108973	flip	120.916105931
121.013225877	flip	121.013223111
121.112622971	flip	121.112618269
121.212909848	flip	121.212906805
121.313046814	flip	121.313043772
121.413168845	flip	121.413165526
121.51282925	flip	121.512826208
121.615370318	flip	121.615367552
121.713626764	flip	121.713617083
121.813345529	flip	121.813342763
121.95813124	flip	121.958128474
122.053312858	flip	122.053309816
