# {'date': '2014-04-29 15_13_20.873000', 'exp_name': 'pupilExp', 'session': '001', 'participant': '09'}
timestamp	event	value
34.5576133634	screen_text	We will now perform a screen calibration.<br><br>Press a button to continue.
34.5576672978	flip	34.557608938
267.209947521	keypress	1
267.217283483	flip	267.217280994
267.663362004	flip	267.663356196
268.268364137	flip	268.268357775
269.141972973	flip	269.141969101
269.246088367	flip	269.246084772
269.337418248	flip	269.337413822
269.430447479	flip	269.430444437
269.526753714	flip	269.526750948
269.616986097	flip	269.616983055
269.70727767	flip	269.707274351
269.797177871	flip	269.797174552
269.893738843	flip	269.893734418
269.990154607	flip	269.990150458
270.089493619	flip	270.089490853
270.189234789	flip	270.189232299
270.308224482	flip	270.308221993
270.438468228	flip	270.438464632
270.536458601	flip	270.536455559
270.62724969	flip	270.627246648
270.717355673	flip	270.71735263
270.807161282	flip	270.807158239
270.903187334	flip	270.903184015
270.996857418	flip	270.996854375
271.101645748	flip	271.101642983
271.196975631	flip	271.196971206
271.286806686	flip	271.28680392
271.400011285	flip	271.400002711
271.498151015	flip	271.498142165
271.595806442	flip	271.595803953
271.731742073	flip	271.73173903
271.83166579	flip	271.831662747
271.905940758	flip	271.905937716
271.978192769	flip	271.978188067
272.057883312	flip	272.057873908
272.216016162	flip	272.216010906
272.327108465	flip	272.327105422
272.431568487	flip	272.431565997
272.547946092	flip	272.547942773
272.63502068	flip	272.635017915
272.729391359	flip	272.729388593
272.808745849	flip	272.80874336
272.964145741	flip	272.964143252
273.05279577	flip	273.052792174
273.125451874	flip	273.125448832
273.214098307	flip	273.214095264
273.288132921	flip	273.288129879
273.387097158	flip	273.387094669
273.481138974	flip	273.481136209
273.556233194	flip	273.556230428
273.638301003	flip	273.638298514
273.716962089	flip	273.716959877
273.790907089	flip	273.7909046
273.866297257	flip	273.866294491
273.936360911	flip	273.936357868
274.008099852	flip	274.008090172
274.101154806	flip	274.101152317
274.245275478	flip	274.245272989
274.388192443	flip	274.388189953
274.506030981	flip	274.506028492
274.597410371	flip	274.597408158
274.725979104	flip	274.725975785
274.79995121	flip	274.799947338
274.879539969	flip	274.879537203
274.960071891	flip	274.960069125
275.054307871	flip	275.054304829
275.126450353	flip	275.126447311
275.196762382	flip	275.196759063
275.268886886	flip	275.268883567
275.406797072	flip	275.406794029
275.478567821	flip	275.478565055
275.559019532	flip	275.559016766
275.667281243	flip	275.667278754
275.765883981	flip	275.765879279
275.837329187	flip	275.837326421
275.907840635	flip	275.907837592
275.989907614	flip	275.989904019
276.070177054	flip	276.070174012
276.18585932	flip	276.185856278
276.299105407	flip	276.299102641
276.396787939	flip	276.39678545
276.51220717	flip	276.512203851
276.601009045	flip	276.601006279
276.678571527	flip	276.678568761
276.75914466	flip	276.759141618
276.8508247	flip	276.850821657
276.9296581	flip	276.929655334
277.020753711	flip	277.020750668
277.110516725	flip	277.110513406
277.262090589	flip	277.262087546
277.375429609	flip	277.37542629
277.479180185	flip	277.479177419
277.570396665	flip	277.570393899
277.681285953	flip	277.681283187
277.824924257	flip	277.824921767
277.929581485	flip	277.929578443
278.010198318	flip	278.010195276
278.102865497	flip	278.102862455
278.190799718	flip	278.190796676
278.269715265	flip	278.269711392
278.374200179	flip	278.37419769
278.500543494	flip	278.500536579
278.642027461	flip	278.642024418
278.717221251	flip	278.717217656
278.789147166	flip	278.7891444
278.866933407	flip	278.866930641
278.939020295	flip	278.93901753
279.018343255	flip	279.018340212
279.099469561	flip	279.099466242
279.180018354	flip	279.180015588
279.259818979	flip	279.25981566
279.375900913	flip	279.375897871
279.535416974	flip	279.535413655
279.666645369	flip	279.666643157
279.796596485	flip	279.796593996
