# {'date': '2014-04-23 13_58_57.308000', 'exp_name': 'pupilExp', 'session': '001', 'participant': '06'}
timestamp	event	value
15.9837239122	screen_text	We will now perform a screen calibration.<br><br>Press a button to continue.
15.9837872508	flip	15.9837192102
29.213387683	keypress	1
29.2350963411	flip	29.2350932986
29.6677897977	flip	29.6677853723
32.3325044918	flip	32.3325000664
34.195257459	flip	34.195252757
34.2938632351	flip	34.2938590862
34.3743566567	flip	34.3743527845
34.4691958596	flip	34.4691928171
34.5544111888	flip	34.5544081463
34.6354713389	flip	34.6354680198
34.7343144273	flip	34.7343111082
34.8480523238	flip	34.8480492813
34.9660568642	flip	34.9660540984
35.0456718429	flip	35.045669077
35.1255158363	flip	35.125513347
35.2055537178	flip	35.2055512285
35.2960004293	flip	35.29599794
35.3862333383	flip	35.3862311256
35.5059228519	flip	35.5059206392
35.5972040289	flip	35.5972018162
35.7237891538	flip	35.7237858347
35.825905106	flip	35.8259020636
35.970132386	flip	35.9701298967
36.0677938912	flip	36.0677914019
36.2082142162	flip	36.2082084078
36.3425747783	flip	36.3425709061
36.4659304636	flip	36.4659282509
36.5639686814	flip	36.5639664687
36.6938819877	flip	36.6938786687
36.7945679809	flip	36.794563832
36.8959186146	flip	36.8959119765
37.0325090278	flip	37.0325065385
37.1344778354	flip	37.1344681548
37.2682705626	flip	37.2682675202
37.364481088	flip	37.3644780456
37.4647231577	flip	37.4647203918
37.5649101864	flip	37.5649074205
37.6643047909	flip	37.6643017485
37.7825549414	flip	37.7825524521
37.8985473054	flip	37.8985412204
38.0377791324	flip	38.0377763666
38.1350824564	flip	38.1350796905
38.2347140967	flip	38.2347107776
38.3523587964	flip	38.3523524349
38.4584620389	flip	38.4584598262
38.5545251429	flip	38.5545232068
38.6936150805	flip	38.6936056765
38.8121155429	flip	38.8121133302
38.9046781513	flip	38.9046759386
39.0045844434	flip	39.0045822307
39.1043599094	flip	39.1043576967
39.2416498132	flip	39.2416478771
39.3880397335	flip	39.3880372442
39.5239632935	flip	39.523960251
39.62538584	flip	39.6253830742
39.7487611631	flip	39.7487581206
39.8454878014	flip	39.8454836526
39.9814061062	flip	39.9814038935
40.0964403699	flip	40.0964381572
40.1931703272	flip	40.1931681145
40.2933927592	flip	40.2933830786
40.4386093938	flip	40.4386066279
40.533482617	flip	40.5334798511
40.6332600191	flip	40.6332572532
40.7333978152	flip	40.7333947727
40.8336534377	flip	40.8336503952
40.9546769343	flip	40.9546747216
41.0539559252	flip	41.0539534359
41.1531292595	flip	41.1531201321
41.2744376416	flip	41.2744345991
41.3936624876	flip	41.3936599983
41.5270801618	flip	41.5270771193
41.622008426	flip	41.6220056601
41.7113626155	flip	41.711359573
41.8020189806	flip	41.8020162147
41.8915153362	flip	41.8915122938
41.9849862591	flip	41.9849834932
42.0816584096	flip	42.0816553671
42.1765186332	flip	42.1765158673
42.2726943085	flip	42.2726909894
42.3882875562	flip	42.3882850669
42.4811065615	flip	42.4811043488
42.5712324311	flip	42.5712299419
42.727162419	flip	42.7271593765
42.821784777	flip	42.8217817346
42.9401223293	flip	42.9401181805
43.0308965207	flip	43.030894308
43.1218206228	flip	43.1218181335
43.2109521592	flip	43.2109499465
43.3034954064	flip	43.3034931937
43.4010443403	flip	43.4010418511
43.4914160965	flip	43.4914136072
43.5813453122	flip	43.5813430995
